Date,Portfolio,Predicted Total Risk,Predicted Proxy Tracking Error,Systematic Risk,Idiosyncratic Risk,Proxy Active Systematic Risk,Proxy Active Idiosyncratic Risk,Proxy Benchmark Idiosyncratic Variance Daily,Turnover
2022-09-30,Minimum_TE,0.2031163310536455,0.0929640659321838,0.19540694808812367,0.055428950734967466,0.07229368410336788,0.05844605028062951,1.764650938339862e-06,0.8018666311775153
2022-09-30,MVO,0.23629322633835423,0.15086818012623626,0.2213066038819238,0.0828122931190651,0.12494768287963745,0.08455344060185854,1.764650938339862e-06,0.6552154712586421
2022-10-31,Original,0.27304819883871106,0.18956773583319375,0.26912961228664645,0.04609306541665106,0.18305533073722371,0.04926126630131593,1.6300911776789403e-06,0.5454545454545454
2022-10-31,Minimum_TE,0.2198168328717208,0.08652154398932818,0.2132954034429098,0.05314612764708629,0.06575277660187055,0.05623655344561717,1.6300911776789403e-06,0.7506749999863909
2022-10-31,MVO,0.2730481988387154,0.19997265481304924,0.26428360728270334,0.06862575180432265,0.18694650088156498,0.07099343970479219,1.6300911776789403e-06,0.7000000000000306
2022-11-30,Original,0.23147779010217248,0.19113167856813257,0.2272457770492519,0.044060459868992825,0.18531556324787596,0.046791672019649226,1.4458463303083987e-06,0.5909090909090909
2022-11-30,Minimum_TE,0.1831206561261383,0.13501315440587136,0.17518290128076547,0.053330345947883884,0.12289661979702843,0.05590145530384965,1.4458463303083987e-06,0.8506977907428677
2022-11-30,MVO,0.231477790102166,0.18736400522014046,0.22315695118495688,0.061505629404284536,0.17624044559337496,0.06359697940296741,1.4458463303083987e-06,0.5430465245074376
2022-12-31,Original,0.26635296934338004,0.20795088102239628,0.2621863877758513,0.04692762878184289,0.20203250508267126,0.04925886527328074,1.289279783028191e-06,0.5
2022-12-31,Minimum_TE,0.19707618588268208,0.11876398488403926,0.1871366893917441,0.061797107744322094,0.10019994617510167,0.06375621453664762,1.289279783028191e-06,0.7509320775795754
2022-12-31,MVO,0.2663529693434246,0.2114707829254258,0.25642824828537397,0.07203095001007495,0.19822879085982614,0.07365621837525915,1.289279783028191e-06,0.7093784038866916
2023-01-31,Original,0.23907929926708257,0.13830865629456998,0.23244960225633704,0.05591148136930331,0.12640340298867847,0.05613790269409111,1.4516503052065431e-06,0.5454545454545454
2023-01-31,Minimum_TE,0.22502731289948877,0.08725751780761472,0.21555330229013372,0.06460700753465257,0.059766769248902236,0.06357521299606218,1.4516503052065431e-06,0.7253517483467082
2023-01-31,MVO,0.22702075440216224,0.11815722401762939,0.208932001856092,0.08880226083683249,0.07944048028310248,0.08746622022210782,1.4516503052065431e-06,0.7999999999999745
2023-02-28,Original,0.2405140269592306,0.13097941566517843,0.23415270335397992,0.054950056198047645,0.11889306290417435,0.05495495356431141,1.5783229277570298e-06,0.36363636363636365
2023-02-28,Minimum_TE,0.22975474393014397,0.0834973398269612,0.2221237666901505,0.058722011458954865,0.06066379705216019,0.05737342141962042,1.5783229277570298e-06,0.5845512703204343
2023-02-28,MVO,0.24051402695923074,0.12603847600140144,0.22616825508743613,0.08182247585382639,0.09752585621187573,0.07983986975751142,1.5783229277570298e-06,0.6374712537402993
2023-03-31,Original,0.241413539529249,0.11355514519486516,0.23588743251529506,0.05135772823424317,0.09961634456148742,0.05451013572202807,1.7727564069693117e-06,0.6818181818181819
2023-03-31,Minimum_TE,0.2324240837867423,0.08268165024544064,0.22544174351328872,0.05654179874920114,0.057294105915047314,0.05961242080896155,1.7727564069693117e-06,0.663146275738196
2023-03-31,MVO,0.2414135395293017,0.1343235051036579,0.22636878167263824,0.08389083234842266,0.10340855220083625,0.08572908115137674,1.7727564069693117e-06,0.7789236916423757
2023-04-30,Original,0.22842667524544666,0.08597760000679924,0.22211380993200894,0.05333105475401892,0.06499607867054837,0.05628194613178416,1.817753019680476e-06,0.6818181818181819
2023-04-30,Minimum_TE,0.22265248287985837,0.07479519243688655,0.21720813408468387,0.048936230136940644,0.053460750443619726,0.05230935837568556,1.817753019680476e-06,0.8340985879906575
2023-04-30,MVO,0.22842667524545132,0.11936845690391987,0.21125104636319855,0.08690075588937436,0.079959330695688,0.0886303217771468,1.817753019680476e-06,0.700404574613335
2023-05-31,Original,0.22351165179267468,0.07734453847951332,0.21629917714840272,0.05632161620562541,0.051956252807026405,0.05729507332102191,2.1068457044181896e-06,0.5909090909090908
2023-05-31,Minimum_TE,0.2165831654717434,0.06222216310989012,0.21111062010923376,0.04837947542972503,0.038057790508681175,0.049226031362187915,2.1068457044181896e-06,0.6963480298132694
2023-05-31,MVO,0.22351165179270172,0.11658537746008538,0.20467096671164614,0.08981789283000453,0.07216747814797185,0.09156421427213027,2.1068457044181896e-06,0.6999999999999988
2023-06-30,Original,0.24193899735613722,0.08597316903526052,0.23481999966399442,0.05825844316058086,0.06251595977529266,0.059018137613275026,2.2070171651498487e-06,0.5
2023-06-30,Minimum_TE,0.2206255840116559,0.06468411631095139,0.21469586268610108,0.050806838771518446,0.038516820641398275,0.05196623356187211,2.2070171651498487e-06,0.6647902473530592
2023-06-30,MVO,0.24193899735615398,0.11092625627528435,0.2264894973876226,0.08507047675194472,0.06898791165951601,0.08686369999089884,2.2070171651498487e-06,0.6262889568308333
2023-07-31,Original,0.21549499166181016,0.0775958296786004,0.20732231728556097,0.05878391095077642,0.051535731515894315,0.05801018152559101,2.262614533136422e-06,0.6363636363636364
2023-07-31,Minimum_TE,0.20378208967926803,0.059149463524207746,0.19686834701855574,0.052630732621071805,0.031092599692678937,0.05031808104004369,2.262614533136422e-06,0.7766865279761235
2023-07-31,MVO,0.21549499166181588,0.1075929535661788,0.1944364099710579,0.09291164571189547,0.05612301975933997,0.09179569875645939,2.262614533136422e-06,0.6555062510119792
2023-08-31,Original,0.19873514969714745,0.07858883786362654,0.19001254467119166,0.0582313712076746,0.052400524282684574,0.0585695355253494,2.366062303652715e-06,0.5909090909090908
2023-08-31,Minimum_TE,0.19369640178202321,0.06440153617345139,0.18677619681133018,0.05131226332952211,0.04078390608827064,0.049842059203884105,2.366062303652715e-06,0.643016097570126
2023-08-31,MVO,0.19873514969714762,0.11324732999774871,0.17737421144232002,0.08963285580836321,0.07161761966403354,0.0877261323966629,2.366062303652715e-06,0.7138597943487042
2023-09-30,Original,0.19930341917573788,0.06804382934373229,0.1931900125193901,0.048984405252057266,0.04803113155913057,0.04819723138219099,2.310922285697777e-06,0.5454545454545454
2023-09-30,Minimum_TE,0.19567543776303062,0.057987381018088716,0.18882439867028747,0.05132468617106209,0.030775535813342747,0.049146747122659644,2.310922285697777e-06,0.6175064135173555
2023-09-30,MVO,0.19930341917574781,0.09479760064569298,0.18360404141964784,0.07753327588536481,0.05663879155573122,0.076017316312053,2.310922285697777e-06,0.5354845588520849
2023-10-31,Original,0.17286415174472886,0.06794963014831688,0.163617957294181,0.055777943752922735,0.03947476469809286,0.05530727971364399,2.2072335445195407e-06,0.6363636363636364
2023-10-31,Minimum_TE,0.1717161257204026,0.05960575478766874,0.16312574125412077,0.05363226988221498,0.029734316194049995,0.051659621023386844,2.2072335445195407e-06,0.7650054921061898
2023-10-31,MVO,0.1728641517447385,0.09056857869598732,0.15491818560819204,0.07669661482942867,0.05294786249015104,0.07347918960314752,2.2072335445195407e-06,0.7681639443606627
2023-11-30,Original,0.1639322744702663,0.058586230329576064,0.15644146730765374,0.04898834473242612,0.03487976009089395,0.04707174014450517,2.2339039148669047e-06,0.5454545454545454
2023-11-30,Minimum_TE,0.15796245995414052,0.04428291117817569,0.15192235658471154,0.04326356809731722,0.021787481791771604,0.038552326253903514,2.2339039148669047e-06,0.6938237972060108
2023-11-30,MVO,0.16393227447028919,0.08511555559833468,0.1451947277538891,0.07610704070896626,0.04369484920859615,0.07304394538530383,2.2339039148669047e-06,0.6207704991574112
2023-12-31,Original,0.19965684650234125,0.09363297508967303,0.19187116841674898,0.05521151225651225,0.07634486890415178,0.05420880939617848,2.139262279741672e-06,0.6086956521739131
2023-12-31,Minimum_TE,0.15866854315772266,0.060661622132744196,0.1505033020185286,0.050244031180963794,0.03425912797310265,0.05006140779381276,2.139262279741672e-06,0.7192874564620577
2023-12-31,MVO,0.19965684650234153,0.10183365044784387,0.18485313778470655,0.07544649631631573,0.0730991311445854,0.07089858524286898,2.139262279741672e-06,0.660044223474275
2024-01-31,Original,0.16562299722423357,0.06381301509633427,0.15873915500274713,0.047253125595586885,0.046606800433782014,0.04358792320139379,2.1549930062435948e-06,0.6086956521739131
2024-01-31,Minimum_TE,0.1428301848012079,0.042742195968549064,0.13646771187234158,0.04215477798156171,0.02169175381489572,0.03682883561352176,2.1549930062435948e-06,0.8039620840515751
2024-01-31,MVO,0.1656229972242685,0.08479425756578497,0.1484905188225401,0.07335900101121139,0.04953378755183415,0.06882201687615992,2.1549930062435948e-06,0.7722030145507695
2024-02-29,Original,0.17648970295795446,0.08171877979438338,0.1690868174502233,0.050579278511480016,0.06549274344933613,0.04887391458193584,2.350252195748691e-06,0.5217391304347826
2024-02-29,Minimum_TE,0.15396007133768538,0.06358383188110613,0.144637119819601,0.052761796184318414,0.03964014821881273,0.04971480992496426,2.350252195748691e-06,0.7076913170340788
2024-02-29,MVO,0.17648970295797894,0.09152114533254381,0.15858451858711614,0.07745686357378707,0.056492248391693096,0.07200517977640118,2.350252195748691e-06,0.6966877263697363
2024-03-31,Original,0.191397071107794,0.10395387449191824,0.18233702563389328,0.05818975778972526,0.08745259358691232,0.05620010584335081,2.4820081593743045e-06,0.47826086956521746
2024-03-31,Minimum_TE,0.14667854665148614,0.06260685279077838,0.13798967319173622,0.049733752525121466,0.041765778899845556,0.04663944392094968,2.4820081593743045e-06,0.5289257203018853
2024-03-31,MVO,0.1913970711077963,0.1220067699285867,0.1664470196066694,0.09448930358881816,0.08160403696905254,0.09069968610067289,2.4820081593743045e-06,0.6653700410388492
2024-04-30,Original,0.1848084754546164,0.09972878140056046,0.17387798428423007,0.06261484792852723,0.07914334989947024,0.06068080426568848,2.4857665631021656e-06,0.391304347826087
2024-04-30,Minimum_TE,0.14987886723237687,0.06653111718192341,0.14061012541160062,0.051888991844074174,0.04419953064087947,0.04972716606243292,2.4857665631021656e-06,0.5454378330332523
2024-04-30,MVO,0.1848084754546196,0.12189308451097132,0.15825820866048246,0.09543852467130831,0.08028129003597577,0.09172152703568741,2.4857665631021656e-06,0.5493645984895856
2024-05-31,Original,0.17355360782528753,0.09979080801512634,0.16166616011219884,0.06312612346525479,0.07711654237377337,0.06333438447341079,2.6426087061293038e-06,0.43478260869565216
2024-05-31,Minimum_TE,0.141741271783496,0.06914837645024016,0.1307887790134817,0.05463408652998166,0.04689350874835574,0.050818272333600756,2.6426087061293038e-06,0.5693590330688889
2024-05-31,MVO,0.17355360782703136,0.11037308158834036,0.1507410893722886,0.0860115036761636,0.07307805555318406,0.08271526422536643,2.6426087061293038e-06,0.47020023514977594
2024-06-30,Original,0.18466937031756014,0.10495369803113933,0.17518579819814606,0.05841842554505045,0.08708881933152694,0.05857317029026379,3.049881722014516e-06,0.34782608695652173
2024-06-30,Minimum_TE,0.13673272852128768,0.0651609553051949,0.12597817683673768,0.053153908696988696,0.041914079635810446,0.04989148248517525,3.049881722014516e-06,0.4371004208331022
2024-06-30,MVO,0.18466937031757705,0.11096745149701355,0.16891368347069088,0.07463875581662426,0.0852047535186444,0.07109096475339964,3.049881722014516e-06,0.6162751055874309
2024-07-31,Original,0.20098197652612518,0.12206319480426032,0.19156800332255655,0.06079025408202279,0.10586267634710458,0.060766086614582854,2.9664934751578108e-06,0.30434782608695654
2024-07-31,Minimum_TE,0.1463070243852088,0.08042424232761591,0.1350998592383652,0.05615846702170553,0.05844130597353598,0.05525099555735295,2.9664934751578108e-06,0.5156349136777961
2024-07-31,MVO,0.20098197652641983,0.13626456848649474,0.18213454018257694,0.08497507964660954,0.10920312255004827,0.08150282602541924,2.9664934751578108e-06,0.511796320468495
2024-08-31,Original,0.21185811213228725,0.12373692528457013,0.20274265779452708,0.061475803261674414,0.10748819496029097,0.06129530669682444,2.94648174383059e-06,0.3913043478260869
2024-08-31,Minimum_TE,0.1532059827408436,0.07531280217189548,0.14262444328096446,0.05594945331620865,0.052732898025807946,0.053770434597302685,2.94648174383059e-06,0.5635543941693884
2024-08-31,MVO,0.2118581121322833,0.1364835195647391,0.19172824548524833,0.09013400889455368,0.10535277979666967,0.08676717640843769,2.94648174383059e-06,0.26125809718777226
2024-09-30,Original,0.254123156604013,0.15920462316394426,0.24495088707776985,0.06765827105536602,0.14425184421733603,0.06736109765043116,3.0710191078558204e-06,0.34782608695652173
2024-09-30,Minimum_TE,0.174581298431582,0.09345391972874267,0.1607829393557937,0.06802555530216753,0.06480999070368529,0.06732978700140455,3.0710191078558204e-06,0.5220169090327129
2024-09-30,MVO,0.2541231566041181,0.17013150503197097,0.2334470605451787,0.10040442542665542,0.13931857701230616,0.09764764771211684,3.0710191078558204e-06,0.45190517392775764
2024-10-31,Original,0.23217590277207828,0.13776405719660492,0.22415455467214684,0.06050111939262849,0.12310263378894369,0.061843973105668505,3.305484551146769e-06,0.3913043478260869
2024-10-31,Minimum_TE,0.18257977330817834,0.09335044846557417,0.1704663207579301,0.06539577286430893,0.06726991012782668,0.06472298988858546,3.305484551146769e-06,0.5982679870051029
2024-10-31,MVO,0.2321759032032643,0.14950424763326273,0.21298547046143132,0.09242748184698271,0.11937651985314492,0.09000425861113265,3.305484551146769e-06,0.4549051437947434
2024-11-30,Original,0.19511984166261542,0.10896839488353027,0.18502868107466539,0.06193657877388675,0.08881446899465885,0.06313557777267717,3.4307125495528768e-06,0.5652173913043479
2024-11-30,Minimum_TE,0.1584720066408751,0.07143239872509155,0.14789936204072995,0.056913580073042674,0.047254858871255655,0.05356832926905757,3.4307125495528768e-06,0.8076177162775644
2024-11-30,MVO,0.19511984166261606,0.13519773392950782,0.17246761326764304,0.09125061634973801,0.0990601605216943,0.09200821624773599,3.4307125495528768e-06,0.726775219379169
2024-12-31,Original,0.20557288189632758,0.10739301290080311,0.1962482939369553,0.06121124813296849,0.09039623063576603,0.05798086500525375,3.984105417336141e-06,0.5652173913043478
2024-12-31,Minimum_TE,0.15890382180408116,0.06394337480960205,0.14808489563140126,0.057630619203511736,0.037136705345114034,0.05205401327612915,3.984105417336141e-06,0.6993535236632842
2024-12-31,MVO,0.2055728818963398,0.13211957770722488,0.1841291740554243,0.09141475281831553,0.09430129854983874,0.09253565748050648,3.984105417336141e-06,0.5663496992204746
2025-01-31,Original,0.2467534983717467,0.15107657073823025,0.23930932945064354,0.060152587613326786,0.1400050277658619,0.056769026998035856,3.763074452414487e-06,0.41666666666666663
2025-01-31,Minimum_TE,0.1754122738312156,0.07788821098150457,0.16484906729564822,0.05995207104339442,0.05387946101086708,0.05624568508852767,3.763074452414487e-06,0.6081228344801723
2025-01-31,MVO,0.2467534983717623,0.1789259621830016,0.22754628964341578,0.09544618917598562,0.15043373011960398,0.09687204336347546,3.763074452414487e-06,0.5003616802598043
2025-02-28,Original,0.22974864115609023,0.14219147207496155,0.2214856048244871,0.06106197645508248,0.12949992189230544,0.05872124794936969,3.513664212244856e-06,0.25
2025-02-28,Minimum_TE,0.1645931303440486,0.0772629777704303,0.15291846938749815,0.06088382606766568,0.05392540848874698,0.05533189002081693,3.513664212244856e-06,0.5247963744851871
2025-02-28,MVO,0.22974864115608348,0.17472538390822304,0.2073961152714879,0.09884983299612864,0.1420606641762002,0.10172378028609036,3.513664212244856e-06,0.46267355741395716
2025-03-31,Original,0.2266370091193303,0.132027127202552,0.21841591573558383,0.060488194351805046,0.11685575046370653,0.06144831894301743,3.099601376577427e-06,0.37499999999999994
2025-03-31,Minimum_TE,0.15813447126805225,0.07552118761948842,0.14676547517731547,0.05887619467325683,0.04590323437905265,0.05996951603106138,3.099601376577427e-06,0.5588809787784175
2025-03-31,MVO,0.22663700911934254,0.14037920033256227,0.20826492258701532,0.0893871127310054,0.10760362127059256,0.0901542044247773,3.099601376577427e-06,0.5708315359297846
2025-04-30,Original,0.28603176955980936,0.13325160682400053,0.2794396875574938,0.06105435459724491,0.11835728817630264,0.06121717942481237,3.1717240790550417e-06,0.375
2025-04-30,Minimum_TE,0.2124714370477636,0.07225075310570851,0.2034094385656701,0.06138983518092113,0.03897326637999172,0.06083794730278344,3.1717240790550417e-06,0.5745754367509307
2025-04-30,MVO,0.2860317695598138,0.1340404582123875,0.2692621060692729,0.09649917840405692,0.09739482445646187,0.09209284775096148,3.1717240790550417e-06,0.4900474932975376
2025-05-31,Original,0.28433588378408725,0.12505694234308642,0.2766418147785065,0.06569780151064779,0.10622477065319919,0.0659964917846189,3.6436678588351305e-06,0.45833333333333326
2025-05-31,Minimum_TE,0.2207989466661714,0.07140314613016141,0.2120266255217761,0.06161886820397894,0.036652209003617486,0.0612782575832597,3.6436678588351305e-06,0.6800792445564284
2025-05-31,MVO,0.2843358837840873,0.14427125699593046,0.2645650681728375,0.1041739867240372,0.10151073260853914,0.10251715349376167,3.6436678588351305e-06,0.6054329501313622
2025-06-30,Original,0.31043980208047794,0.13969805542494615,0.30358337476117436,0.06488455351146875,0.12340903138499007,0.06546569836280566,3.784159953223819e-06,0.45833333333333326
2025-06-30,Minimum_TE,0.23989629056156123,0.0829132096859289,0.2320811838242399,0.060733469684650675,0.05551049472669112,0.06158884083680104,3.784159953223819e-06,0.7566596554593477
2025-06-30,MVO,0.31043980208047794,0.13969805542494615,0.30358337476117436,0.06488455351146875,0.12340903138499007,0.06546569836280566,3.784159953223819e-06,0.7155145147238472
2025-07-31,Original,0.3252145934737678,0.15079817287125077,0.31870946286638624,0.06472101735701953,0.1344304072932496,0.0683268214998961,4.060519524042296e-06,0.4583333333333333
2025-07-31,Minimum_TE,0.2611895638114246,0.09249938287349312,0.2540289441302203,0.06073947471033681,0.06571159618519527,0.06510085989271495,4.060519524042296e-06,0.7599925418185685
2025-07-31,MVO,0.3252145934737678,0.16641486596690633,0.3061913423779472,0.10959650387260884,0.12391827177420539,0.11107731332399777,4.060519524042296e-06,0.6943604971159699
2025-08-31,Original,0.3385072354879924,0.16981585943627778,0.33080573941575664,0.07179631778383665,0.1537375413662048,0.0721262399599211,3.783422693333991e-06,0.49999999999999994
2025-08-31,Minimum_TE,0.27965048124934055,0.12154128821775398,0.26854009271754875,0.07804236199807174,0.09214115483381409,0.07926091298693348,3.783422693333991e-06,0.8271867817991544
2025-08-31,MVO,0.338507235487993,0.19484338616854016,0.3155415249267487,0.12255894306261607,0.15072653517524734,0.12347249381011052,3.783422693333991e-06,0.5177585641725629
2025-09-30,Original,0.31751725767521094,0.14823269448234774,0.3084604280479551,0.0752952405538266,0.12864748807564394,0.07363936125010927,4.165879423100335e-06,0.49999999999999994
2025-09-30,Minimum_TE,0.23302250355345028,0.0790156960892256,0.22467460796323377,0.06181268234662662,0.04931956322366259,0.061733790681376514,4.165879423100335e-06,0.6906253284176826
2025-09-30,MVO,0.3175172576752111,0.1665670679955287,0.29655590676385574,0.11345396901410586,0.12165532731341464,0.11377420391676239,4.165879423100335e-06,0.899999999999998
2025-10-31,Original,0.35774120755828165,0.18204044419002824,0.3489845833653543,0.07866722416971147,0.16493084263146282,0.07704894853129692,4.737861833479298e-06,0.29166666666666663
2025-10-31,Minimum_TE,0.278085274173363,0.11207541381547936,0.26892427676121444,0.07078949837745827,0.0864003938651403,0.0713853648996737,4.737861833479298e-06,0.49046378643985544
2025-10-31,MVO,0.3577412076066282,0.1942077236220486,0.33839645421202424,0.11604572976451154,0.1551843149411151,0.11676672604263091,4.737861833479298e-06,0.5814394635917117
2025-11-30,Original,0.32062478209500306,0.14783153666547538,0.3130192239845513,0.06942057554916647,0.13110570154375145,0.06830415987036634,4.26700623798762e-06,0.45833333333333326
2025-11-30,Minimum_TE,0.22184117435924516,0.07014106236579613,0.2121892078538879,0.064724390390552,0.0314272595336866,0.06270642700716415,4.26700623798762e-06,0.7662867524843411
2025-11-30,MVO,0.32062478209500894,0.17047909724040047,0.30372843318088966,0.10270973552177905,0.13841621022450257,0.09951922097257507,4.26700623798762e-06,0.5371092741423132
2025-12-31,Original,0.33334072605349513,0.1705311587908587,0.32658711548077485,0.06675998537910535,0.1557462825582554,0.06945481688002017,3.9648641310783255e-06,0.52
2025-12-31,Minimum_TE,0.2345952991913771,0.0926656077819226,0.22604509826408525,0.062758011070076,0.06359330945412456,0.06740034019398616,3.9648641310783255e-06,0.7897885604548001
2025-12-31,MVO,0.333340726053499,0.18756787615963702,0.3173100065797431,0.10212932669041369,0.15658446614795551,0.10326186676695666,3.9648641310783255e-06,0.5288007340534758
2026-01-31,Original,0.2908795645043586,0.14449985416715122,0.2829991707314894,0.06724872051968446,0.12716121258798302,0.06863114356822095,3.6945019930636523e-06,0.44
2026-01-31,Minimum_TE,0.21916125347103216,0.0877657225036499,0.20938564674918947,0.06472484807566288,0.0575405045101521,0.0662715050931005,3.6945019930636523e-06,0.7576119491954755
2026-01-31,MVO,0.2908795645043584,0.16830932930139883,0.2720431935398131,0.10297291825963278,0.13172360875183628,0.10477080331504512,3.6945019930636523e-06,0.6999999999999998
2026-02-28,Original,0.3586828607740258,0.21236022990094103,0.35102256479864463,0.07373298864972498,0.19840279999866964,0.07571787237019026,3.500972665861708e-06,0.28
2026-02-28,Minimum_TE,0.2620236932003049,0.13117625369303593,0.24960149516732558,0.07972144886141425,0.10144740078359102,0.08316029345302468,3.500972665861708e-06,0.6376598733673848
2026-02-28,MVO,0.3586828607740792,0.2394876473575213,0.338841883818474,0.1176417119198171,0.20783353028797122,0.1189939365046783,3.500972665861708e-06,0.45156515736018044
